,org:group,resource country,organization country,org:resource,organization involved,org:role,concept:name,impact,product,lifecycle:transition,time:timestamp,case:concept:name
4797,Org line A2,Sweden,se,Michael,M13 2nd,A2_4,Accepted,Medium,PROD563,In Progress,2012-04-25 11:57:53+00:00,1-657874936
4798,Org line A2,Sweden,se,Michael,M13 2nd,A2_4,Completed,Medium,PROD563,Closed,2012-04-25 11:58:49+00:00,1-657874936
4799,Org line G3,POLAND,us,Ewa,G199 3rd,,Accepted,Medium,PROD96,In Progress,2012-02-02 12:54:21+00:00,1-657934265
4800,Org line G3,POLAND,us,Ewa,G199 3rd,,Completed,Medium,PROD96,Closed,2012-03-11 22:34:08+00:00,1-657934265
4801,Org line C,Sweden,se,Håkan,S20 2nd,E_6,Accepted,Medium,PROD412,In Progress,2012-02-02 13:53:09+00:00,1-658022616
4802,Org line C,Sweden,se,Håkan,S20 2nd,E_6,Completed,Medium,PROD412,Closed,2012-03-13 07:19:47+00:00,1-658022616
4803,Org line C,Sweden,se,Mikael,G273 3rd,C_6,Accepted,High,PROD802,In Progress,2012-02-02 14:49:18+00:00,1-658063672
4804,Org line C,Sweden,se,Mikael,G273 3rd,C_6,Accepted,High,PROD802,Wait,2012-03-01 09:28:47+00:00,1-658063672
4805,Org line C,Sweden,se,Mikael,G273 3rd,C_6,Completed,High,PROD802,Closed,2012-05-09 12:12:09+00:00,1-658063672
4806,Org line C,USA,us,Jay,G88 2nd,E_4,Accepted,Major,PROD348,In Progress,2012-02-02 15:49:22+00:00,1-658092528
4807,Org line C,USA,us,Jay,G88 2nd,E_4,Completed,Major,PROD348,Closed,2012-02-02 15:50:53+00:00,1-658092528
4808,Org line C,USA,us,Joshua,G88 2nd,E_4,Accepted,Medium,PROD104,In Progress,2012-02-02 16:16:19+00:00,1-658125909
4809,Org line C,USA,us,Joshua,G88 2nd,E_4,Completed,Medium,PROD104,Closed,2012-02-13 15:18:46+00:00,1-658125909
4810,Org line C,Mexico,mx,Cesar,N13 2nd,,Accepted,Medium,PROD572,In Progress,2012-02-02 20:56:06+00:00,1-658259614
4811,Org line C,Mexico,mx,Cesar,N13 2nd,,Completed,Medium,PROD572,Closed,2012-02-02 21:21:44+00:00,1-658259614
4812,Org line A2,POLAND,se,Mariusz,G362 3rd,A2_3,Accepted,High,PROD241,In Progress,2012-02-03 10:01:25+00:00,1-658537939
4813,Org line A2,POLAND,se,Mariusz,G362 3rd,A2_3,Accepted,High,PROD241,Wait,2012-02-03 10:08:25+00:00,1-658537939
4814,Org line A2,POLAND,se,Mariusz,G362 3rd,A2_3,Completed,High,PROD241,Closed,2012-02-06 08:23:27+00:00,1-658537939
4815,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Accepted,Medium,PROD791,In Progress,2012-02-03 13:55:04+00:00,1-658594692
4816,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Accepted,Medium,PROD791,Wait,2012-02-08 09:07:57+00:00,1-658594692
4817,Org line A2,POLAND,pl,Grzegorz,N26 2nd,A2_3,Completed,Medium,PROD791,Closed,2012-04-23 11:39:22+00:00,1-658594692
4818,Org line C,France,fr,Julien,U5 2nd,,Accepted,Major,PROD773,In Progress,2012-02-03 12:48:01+00:00,1-658627294
4819,Org line C,France,fr,Julien,U5 2nd,,Accepted,Major,PROD773,In Progress,2012-03-28 07:13:29+00:00,1-658627294
4820,Org line C,France,fr,Julien,U5 2nd,,Completed,Major,PROD773,Closed,2012-03-28 07:27:24+00:00,1-658627294
4821,Org line C,France,fr,Julien,U5 2nd,,Accepted,Major,PROD773,In Progress,2012-02-03 13:00:21+00:00,1-658627419
4822,Org line C,France,fr,Julien,U5 2nd,,Accepted,Major,PROD773,In Progress,2012-03-28 07:28:54+00:00,1-658627419
4823,Org line C,France,fr,Julien,U5 2nd,,Completed,Major,PROD773,Closed,2012-03-28 07:34:32+00:00,1-658627419
4824,Org line C,France,se,Fabien,G273 3rd,C_6,Accepted,High,PROD803,In Progress,2012-02-03 17:03:02+00:00,1-658792860
4825,Org line C,France,se,Fabien,G273 3rd,C_6,Accepted,High,PROD803,In Progress,2012-04-02 10:31:34+00:00,1-658792860
4826,Org line C,France,se,Fabien,G273 3rd,C_6,Completed,High,PROD803,Closed,2012-04-02 10:33:40+00:00,1-658792860
4827,Org line C,INDIA,us,Irfan,G88 2nd,E_4,Accepted,Medium,PROD181,In Progress,2012-02-06 06:53:05+00:00,1-659137375
4828,Org line C,INDIA,us,Irfan,G88 2nd,E_4,Accepted,Medium,PROD181,Wait,2012-02-06 08:47:54+00:00,1-659137375
4829,Org line C,INDIA,us,Irfan,G88 2nd,E_4,Completed,Medium,PROD181,Closed,2012-03-29 06:30:58+00:00,1-659137375
4830,Org line A2,France,fr,Asim,V23 2nd,A2_4,Accepted,Medium,PROD231,In Progress,2012-02-06 07:21:45+00:00,1-659170761
4831,Org line A2,France,fr,Asim,V23 2nd,A2_4,Completed,Medium,PROD231,Closed,2012-02-22 14:32:21+00:00,1-659170761
4832,Org line G4,Sweden,se,Mattias,S28 2nd,,Accepted,Medium,PROD108,In Progress,2012-02-06 08:49:01+00:00,1-659231191
4833,Org line G4,Sweden,se,Mattias,S28 2nd,,Completed,Medium,PROD108,Closed,2012-02-27 13:31:19+00:00,1-659231191
4834,Org line A2,Sweden,se,Pär,A10,A2_5,Accepted,Medium,PROD461,In Progress,2012-02-06 09:32:53+00:00,1-659239126
4835,Org line A2,Sweden,se,Pär,A10,A2_5,Accepted,Medium,PROD461,Assigned,2012-02-06 09:34:28+00:00,1-659239126
4836,Org line A2,Sweden,se,Pär,A10,A2_5,Completed,Medium,PROD461,Closed,2012-04-24 14:29:36+00:00,1-659239126
4837,Org line C,France,fr,Ludovic,G225 3rd,C_6,Accepted,Low,PROD481,In Progress,2012-02-06 09:25:34+00:00,1-659284621
4838,Org line C,France,fr,Ludovic,G225 3rd,C_6,Completed,Low,PROD481,Closed,2012-02-06 09:30:16+00:00,1-659284621
4839,Org line C,France,fr,Ludovic,G225 3rd,C_6,Accepted,Low,PROD256,In Progress,2012-02-06 09:28:23+00:00,1-659284863
4840,Org line C,France,fr,Ludovic,G225 3rd,C_6,Completed,Low,PROD256,Closed,2012-02-06 09:30:54+00:00,1-659284863
4841,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,High,PROD374,In Progress,2012-02-06 11:40:31+00:00,1-659376592
4842,Org line G4,Sweden,se,Roland,S33 2nd,,Completed,High,PROD374,Closed,2012-02-09 12:29:59+00:00,1-659376592
4843,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,Accepted,Medium,PROD231,In Progress,2012-02-06 13:22:56+00:00,1-659539868
4844,Org line A2,Sweden,se,Kristina,S21 2nd,A2_3,Completed,Medium,PROD231,Closed,2012-03-27 12:15:36+00:00,1-659539868
4845,Org line G4,Sweden,se,Bharath,S33 2nd,,Accepted,Medium,PROD397,In Progress,2012-02-06 14:35:43+00:00,1-659618631
4846,Org line G4,Sweden,se,Bharath,S33 2nd,,Completed,Medium,PROD397,Closed,2012-02-20 09:48:15+00:00,1-659618631
4847,Org line A2,USA,us,Shelly,N24 2nd,A2_1,Queued,Major,PROD214,Awaiting Assignment,2012-02-06 17:20:13+00:00,1-659716213
4848,Org line A2,USA,us,Stephen,N30 2nd,A2_5,Accepted,Major,PROD214,In Progress,2012-02-15 13:52:00+00:00,1-659716213
4849,Org line A2,USA,us,Stephen,N30 2nd,A2_5,Completed,Major,PROD214,Closed,2012-02-15 13:55:04+00:00,1-659716213
4850,Org line F,Sweden,us,Craig,S1 2nd,,Accepted,High,PROD807,In Progress,2012-02-06 17:01:49+00:00,1-659718901
4851,Org line F,Sweden,us,Craig,S1 2nd,,Accepted,High,PROD807,In Progress,2012-02-06 17:26:03+00:00,1-659718901
4852,Org line F,Sweden,us,Craig,S1 2nd,,Accepted,High,PROD807,In Progress,2012-02-08 15:27:59+00:00,1-659718901
4853,Org line C,USA,us,Kevin,N6 2nd,,Accepted,High,PROD807,In Progress,2012-05-07 16:11:25+00:00,1-659718901
4854,Org line C,USA,us,Kevin,N6 2nd,,Completed,High,PROD807,Closed,2012-05-07 16:16:40+00:00,1-659718901
4855,Org line C,USA,us,Joshua,G88 2nd,E_4,Accepted,Medium,PROD214,In Progress,2012-02-06 22:10:51+00:00,1-659782951
4856,Org line C,USA,us,Joshua,G88 2nd,E_4,Completed,Medium,PROD214,Closed,2012-02-17 16:26:13+00:00,1-659782951
4857,Org line C,Sweden,se,Tomas,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2012-02-07 07:29:35+00:00,1-659922661
4858,Org line C,Sweden,se,Tomas,G250 3rd,C_6,Queued,Medium,PROD660,Awaiting Assignment,2012-02-08 07:44:29+00:00,1-659922661
4859,Org line C,Sweden,se,Per,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2012-02-08 16:56:25+00:00,1-659922661
4860,Org line C,Sweden,se,Per,G250 3rd,C_6,Accepted,Medium,PROD660,Wait,2012-02-08 17:08:21+00:00,1-659922661
4861,Org line C,Sweden,se,Per,G250 3rd,C_6,Accepted,Medium,PROD660,In Progress,2012-03-14 11:09:09+00:00,1-659922661
4862,Org line C,Sweden,se,Per,G250 3rd,C_6,Completed,Medium,PROD660,Closed,2012-03-14 11:10:17+00:00,1-659922661
4863,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD320,Wait,2012-02-07 07:46:36+00:00,1-659934601
4864,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD320,In Progress,2012-02-22 12:51:42+00:00,1-659934601
4865,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD320,Wait,2012-02-23 08:22:46+00:00,1-659934601
4866,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Completed,Medium,PROD320,Closed,2012-04-16 09:56:35+00:00,1-659934601
4867,Org line C,Sweden,se,Daniel,G254 3rd,C_6,Accepted,Major,PROD683,In Progress,2012-02-07 11:44:43+00:00,1-660054568
4868,Org line C,Sweden,se,Daniel,G254 3rd,C_6,Completed,Major,PROD683,Closed,2012-03-07 10:52:21+00:00,1-660054568
4881,Org line C,France,fr,Celine,V42 2nd,V3_3,Accepted,Medium,PROD358,In Progress,2012-02-07 15:09:05+00:00,1-660374694
4882,Org line C,France,fr,Celine,V42 2nd,V3_3,Accepted,Medium,PROD358,In Progress,2012-02-07 15:30:08+00:00,1-660374694
4883,Org line C,France,fr,Bruno,V29 2nd,E_6,Accepted,Medium,PROD358,In Progress,2012-02-27 09:32:13+00:00,1-660374694
4884,Org line C,France,fr,Bruno,V29 2nd,E_6,Completed,Medium,PROD358,Closed,2012-05-09 08:28:09+00:00,1-660374694
4885,Org line C,Sweden,se,Martin,G273 3rd,C_6,Accepted,Low,PROD802,In Progress,2012-02-07 16:09:58+00:00,1-660393401
4886,Org line C,Sweden,se,Martin,G273 3rd,C_6,Accepted,Low,PROD802,Wait,2012-02-21 12:49:07+00:00,1-660393401
4887,Org line C,Sweden,se,Martin,G273 3rd,C_6,Completed,Low,PROD802,Closed,2012-02-28 08:49:20+00:00,1-660393401
4888,Org line C,INDIA,se,Chiranjeevi,G294 2nd,E_1,Accepted,Medium,PROD306,In Progress,2012-02-08 05:10:13+00:00,1-660483225
4889,Org line C,INDIA,se,Chiranjeevi,G294 2nd,E_1,Completed,Medium,PROD306,Closed,2012-02-21 05:15:11+00:00,1-660483225
4890,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Accepted,Medium,PROD69,In Progress,2012-02-07 23:30:49+00:00,1-660509893
4891,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Queued,Medium,PROD69,Awaiting Assignment,2012-02-07 23:58:28+00:00,1-660509893
4892,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Accepted,Medium,PROD69,In Progress,2012-02-09 08:59:49+00:00,1-660509893
4893,Org line A2,POLAND,pl,Rafal,V10 3rd,D_1,Completed,Medium,PROD69,Closed,2012-03-14 12:35:25+00:00,1-660509893
4894,Org line C,France,be,Marie-Aimee,G64 2nd,E_3,Accepted,High,PROD379,In Progress,2012-02-08 04:57:07+00:00,1-660592931
4895,Org line C,France,be,Marie-Aimee,G64 2nd,E_3,Completed,High,PROD379,Closed,2012-03-14 10:18:45+00:00,1-660592931
4896,Org line C,Sweden,in,Devashish,G93 2nd,E_4,Accepted,Medium,PROD279,In Progress,2012-02-08 06:29:21+00:00,1-660602952
4897,Org line C,Sweden,in,Devashish,G93 2nd,E_4,Completed,Medium,PROD279,Closed,2012-02-21 07:35:31+00:00,1-660602952
4898,Org line C,Sweden,se,Johan,G269 3rd,C_6,Accepted,Medium,PROD802,In Progress,2012-02-08 08:47:50+00:00,1-660636558
4899,Org line C,Sweden,se,Johan,G269 3rd,C_6,Accepted,Medium,PROD802,In Progress,2012-02-08 09:03:29+00:00,1-660636558
4900,Org line C,Sweden,se,Johan,G269 3rd,C_6,Queued,Medium,PROD802,Awaiting Assignment,2012-02-08 09:04:23+00:00,1-660636558
4901,Org line C,Sweden,se,Johan,G269 3rd,C_6,Accepted,Medium,PROD802,In Progress,2012-02-08 09:32:56+00:00,1-660636558
4902,Org line C,Sweden,se,Johan,G269 3rd,C_6,Completed,Medium,PROD802,Closed,2012-03-12 07:38:50+00:00,1-660636558
4903,Org line A2,Sweden,se,Madelaine,M28 2nd,A2_1,Accepted,Medium,PROD715,In Progress,2012-02-08 07:40:09+00:00,1-660648920
4904,Org line A2,Sweden,se,Madelaine,M28 2nd,A2_1,Accepted,Medium,PROD715,Wait,2012-02-08 08:14:24+00:00,1-660648920
4905,Org line A2,Sweden,se,Madelaine,M28 2nd,A2_1,Queued,Medium,PROD715,Awaiting Assignment,2012-02-08 08:55:29+00:00,1-660648920
4906,Org line A2,Sweden,se,Kenneth,M28 2nd,A2_1,Accepted,Medium,PROD715,In Progress,2012-02-08 13:39:39+00:00,1-660648920
4907,Org line C,INDIA,se,Varun,G213 2nd,E_1,Accepted,Medium,PROD715,In Progress,2012-02-29 12:30:59+00:00,1-660648920
4908,Org line A2,Sweden,se,Madelaine,M28 2nd,A2_1,Queued,Medium,PROD715,Awaiting Assignment,2012-02-29 12:33:53+00:00,1-660648920
4909,Org line A2,Sweden,se,Kenneth,M28 2nd,A2_1,Accepted,Medium,PROD715,In Progress,2012-02-29 12:41:09+00:00,1-660648920
4910,Org line A2,Sweden,se,Kenneth,M28 2nd,A2_1,Accepted,Medium,PROD715,Wait,2012-04-04 13:41:44+00:00,1-660648920
4911,Org line A2,Sweden,se,Kenneth,M28 2nd,A2_1,Completed,Medium,PROD715,Closed,2012-04-25 12:05:42+00:00,1-660648920
4912,Org line A2,Sweden,se,Pär,A10,A2_5,Accepted,Medium,PROD236,In Progress,2012-02-08 11:38:49+00:00,1-660785867
4913,Org line A2,Sweden,se,Pär,A10,A2_5,Completed,Medium,PROD236,Closed,2012-03-05 14:16:09+00:00,1-660785867
4914,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Accepted,Medium,PROD804,In Progress,2012-02-08 12:18:12+00:00,1-660786538
4915,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Accepted,Medium,PROD804,Wait,2012-02-08 12:27:33+00:00,1-660786538
4916,Org line C,Sweden,se,Pascal,G273 3rd,C_6,Completed,Medium,PROD804,Closed,2012-04-11 11:56:45+00:00,1-660786538
4917,Org line C,INDIA,se,Swetha,G153 2nd,E_7,Accepted,Medium,PROD673,In Progress,2012-02-08 12:07:06+00:00,1-660808741
4918,Org line C,INDIA,se,Swetha,G153 2nd,E_7,Completed,Medium,PROD673,Closed,2012-03-26 05:19:43+00:00,1-660808741
4919,Org line A2,Sweden,se,Ann-Charlotte,S35 2nd,A2_3,Accepted,Low,PROD368,In Progress,2012-02-08 13:43:39+00:00,1-660873096
4920,Org line A2,Sweden,se,Ann-Charlotte,S35 2nd,A2_3,Completed,Low,PROD368,Closed,2012-03-14 11:44:52+00:00,1-660873096
4921,Org line C,Sweden,se,Emil,G148 3rd,C_6,Queued,Medium,PROD544,Awaiting Assignment,2012-02-08 13:57:42+00:00,1-660903884
4922,Org line C,Sweden,se,Emil,G148 3rd,C_6,Accepted,Medium,PROD544,In Progress,2012-04-04 09:29:21+00:00,1-660903884
4923,Org line C,Sweden,se,Emil,G148 3rd,C_6,Completed,Medium,PROD544,Closed,2012-04-04 09:29:32+00:00,1-660903884
4924,Org line A2,USA,se,Alan,G30 2nd,A2_2,Accepted,Low,PROD378,In Progress,2012-02-08 14:05:26+00:00,1-660908181
4925,Org line A2,USA,se,Alan,G30 2nd,A2_2,Completed,Low,PROD378,Closed,2012-04-11 14:01:25+00:00,1-660908181
4926,Org line V2,Sweden,se,Lars,T2 2nd,,Accepted,Medium,PROD492,In Progress,2012-02-08 14:38:45+00:00,1-660948681
4927,Org line V2,Sweden,se,Lars,T2 2nd,,Completed,Medium,PROD492,Closed,2012-05-23 08:17:43+00:00,1-660948681
4928,Org line G4,Sweden,se,Roland,S33 2nd,,Accepted,Low,PROD374,In Progress,2012-02-08 16:07:29+00:00,1-660949435
4929,Org line G4,Sweden,se,Roland,S33 2nd,,Completed,Low,PROD374,Closed,2012-03-13 10:35:07+00:00,1-660949435
4930,Org line A2,USA,us,Jay,N30 2nd,A2_5,Accepted,Low,PROD485,In Progress,2012-02-08 15:09:59+00:00,1-660956878
4931,Org line A2,USA,us,Jay,N30 2nd,A2_5,Completed,Low,PROD485,Closed,2012-03-14 17:23:11+00:00,1-660956878
4932,Org line C,Sweden,be,Michael,G213 2nd,E_1,Accepted,Major,PROD715,In Progress,2012-02-09 05:45:14+00:00,1-661132868
4933,Org line C,Sweden,be,Michael,G213 2nd,E_1,Completed,Major,PROD715,Closed,2012-02-23 08:40:50+00:00,1-661132868
4934,Org line C,INDIA,se,Vinay,G119 2nd,E_8,Accepted,Major,PROD72,In Progress,2012-02-09 03:17:14+00:00,1-661134924
4935,Org line C,INDIA,se,Vinay,G119 2nd,E_8,Queued,Major,PROD72,Awaiting Assignment,2012-02-09 03:17:50+00:00,1-661134924
4936,Org line C,Korea,se,Sihyun,G120 3rd,C_5,Accepted,Major,PROD72,In Progress,2012-02-09 03:44:26+00:00,1-661134924
4937,Org line C,France,se,Franck,G120 3rd,C_5,Accepted,Major,PROD72,In Progress,2012-02-09 07:35:49+00:00,1-661134924
4938,Org line C,France,se,Franck,G120 3rd,C_5,Completed,Major,PROD72,Closed,2012-03-02 13:36:45+00:00,1-661134924
4939,Org line G4,Sweden,se,Per,S29 2nd,,Accepted,Medium,PROD411,In Progress,2012-02-09 08:26:30+00:00,1-661184751
4940,Org line G4,Sweden,se,Per,S29 2nd,,Accepted,Medium,PROD411,Assigned,2012-02-09 08:33:15+00:00,1-661184751
4941,Org line G4,Sweden,se,Per,S29 2nd,,Accepted,Medium,PROD411,Wait,2012-02-13 08:50:09+00:00,1-661184751
4942,Org line G4,Sweden,se,Veronica,S29 2nd,,Accepted,Medium,PROD411,In Progress,2012-03-06 13:53:05+00:00,1-661184751
4943,Org line A2,Sweden,se,Ulrika,G110 2nd,A2_3,Queued,Medium,PROD411,Awaiting Assignment,2012-03-06 13:53:49+00:00,1-661184751
4944,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Accepted,Medium,PROD411,In Progress,2012-04-11 14:46:48+00:00,1-661184751
4945,Org line A2,Sweden,se,Daniel,M3 2nd,A2_3,Completed,Medium,PROD411,Closed,2012-04-11 14:47:05+00:00,1-661184751
4946,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Accepted,Major,PROD793,In Progress,2012-02-09 08:52:23+00:00,1-661231558
4947,Org line C,INDIA,us,Hineesh,G88 2nd,E_4,Completed,Major,PROD793,Closed,2012-03-05 14:52:49+00:00,1-661231558
4948,Org line A2,Sweden,us,Saki,G113 2nd,A2_4,Accepted,High,PROD521,In Progress,2012-02-09 10:25:45+00:00,1-661706786
4949,Org line A2,Sweden,us,Saki,G113 2nd,A2_4,Accepted,High,PROD521,Wait,2012-02-16 16:15:37+00:00,1-661706786
4950,Org line A2,Sweden,us,Saki,G113 2nd,A2_4,Completed,High,PROD521,Closed,2012-05-02 08:07:53+00:00,1-661706786
4951,Org line A2,Sweden,se,Bengt,L38 3rd,D_1,Accepted,Medium,PROD607,In Progress,2012-02-09 12:51:54+00:00,1-662272981
4952,Org line A2,Sweden,se,Bengt,L38 3rd,D_1,Accepted,Medium,PROD607,Wait,2012-02-13 09:53:18+00:00,1-662272981
4953,Org line A2,Sweden,se,Bengt,L38 3rd,D_1,Completed,Medium,PROD607,Closed,2012-02-22 09:49:01+00:00,1-662272981
4954,Org line C,INDIA,in,Srinivasa,G165 2nd,E_7,Accepted,High,PROD671,In Progress,2012-02-09 13:08:09+00:00,1-662956121
4955,Org line C,INDIA,in,Srinivasa,G165 2nd,E_7,Completed,High,PROD671,Closed,2012-03-26 02:56:59+00:00,1-662956121
4956,Org line A2,POLAND,be,Rafal,G54 2nd,A2_1,Accepted,Medium,PROD715,In Progress,2012-02-09 14:44:33+00:00,1-663582660
4957,Org line A2,POLAND,be,Rafal,G54 2nd,A2_1,Queued,Medium,PROD715,Awaiting Assignment,2012-02-22 08:00:03+00:00,1-663582660
4958,Org line A2,POLAND,be,Mariusz,G54 2nd,A2_1,Accepted,Medium,PROD715,In Progress,2012-02-22 10:17:49+00:00,1-663582660
4959,Org line C,Belgium,be,Alain,G213 2nd,E_1,Queued,Medium,PROD715,Awaiting Assignment,2012-02-22 12:46:10+00:00,1-663582660
4960,Org line C,INDIA,be,Venkatarami Reddy,G213 2nd,E_1,Accepted,Medium,PROD715,In Progress,2012-02-23 08:13:35+00:00,1-663582660
4961,Org line C,INDIA,be,Venkatarami Reddy,G213 2nd,E_1,Completed,Medium,PROD715,Closed,2012-02-23 08:14:16+00:00,1-663582660
4962,Org line C,Sweden,in,Jitender,G263 2nd,E_10,Accepted,Low,PROD104,In Progress,2012-02-09 15:57:01+00:00,1-663749238
4963,Org line C,Sweden,in,Jitender,G263 2nd,E_10,Accepted,Low,PROD104,Wait,2012-02-09 16:21:03+00:00,1-663749238
4964,Org line C,Sweden,in,Jitender,G263 2nd,E_10,Completed,Low,PROD104,Closed,2012-02-27 15:16:08+00:00,1-663749238
4965,Org line C,Sweden,se,Leif,G285 2nd,E_10,Accepted,High,PROD646,In Progress,2012-02-09 15:36:08+00:00,1-663851111
4966,Org line C,Sweden,se,Leif,G285 2nd,E_10,Completed,High,PROD646,Closed,2012-03-01 09:40:26+00:00,1-663851111
4967,Org line C,United Kingdom,se,Trevor,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress,2012-02-09 15:39:02+00:00,1-663891165
4968,Org line C,United Kingdom,se,Trevor,G155 3rd,C_4,Accepted,Medium,PROD673,Assigned,2012-02-10 12:50:20+00:00,1-663891165
4969,Org line C,United Kingdom,se,Trevor,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress,2012-02-10 16:42:31+00:00,1-663891165
4970,Org line C,United Kingdom,se,Trevor,G155 3rd,C_4,Accepted,Medium,PROD673,Wait,2012-02-17 14:58:54+00:00,1-663891165
4971,Org line C,United Kingdom,se,Trevor,G155 3rd,C_4,Completed,Medium,PROD673,Closed,2012-03-19 15:19:14+00:00,1-663891165
4972,Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,Accepted,High,OTHERS,In Progress,2012-02-09 16:24:55+00:00,1-664001411
4973,Org line C,Sweden,us,Bhavesh,G88 2nd,E_4,Completed,High,OTHERS,Closed,2012-03-13 07:36:51+00:00,1-664001411
4974,Org line G4,Sweden,se,Katarina,S33 2nd,,Accepted,Medium,PROD374,In Progress,2012-02-10 07:52:07+00:00,1-664579051
4975,Org line G4,Sweden,se,Katarina,S33 2nd,,Completed,Medium,PROD374,Closed,2012-02-29 13:32:49+00:00,1-664579051
4976,Org line C,Sweden,in,Aditi,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress,2012-02-10 08:47:38+00:00,1-664730121
4977,Org line C,Sweden,in,Aditi,G271 2nd,E_10,Accepted,Medium,PROD802,Wait,2012-02-10 09:03:08+00:00,1-664730121
4978,Org line C,Sweden,in,Aditi,G271 2nd,E_10,Completed,Medium,PROD802,Closed,2012-02-17 13:38:15+00:00,1-664730121
4979,Org line A2,France,fr,Dimitri,W6 2nd,A2_4,Accepted,High,PROD66,In Progress,2012-02-10 09:12:35+00:00,1-664912261
4980,Org line A2,France,fr,Dimitri,W6 2nd,A2_4,Completed,High,PROD66,Closed,2012-03-12 09:15:30+00:00,1-664912261
4990,Org line A2,INDIA,in,Binod,G123 2nd,D_1,Accepted,High,PROD605,In Progress,2012-02-11 18:12:48+00:00,1-669144071
4991,Org line A2,INDIA,in,Binod,G123 2nd,D_1,Completed,High,PROD605,Closed,2012-02-11 18:37:05+00:00,1-669144071
4992,Org line G4,Sweden,se,Per,S33 2nd,,Accepted,Medium,PROD374,In Progress,2012-02-12 20:01:32+00:00,1-669202942
4993,Org line G4,Sweden,se,Per,S33 2nd,,Completed,Medium,PROD374,Closed,2012-03-27 21:15:40+00:00,1-669202942
4994,Org line C,Sweden,se,Peter,G160 2nd,E_7,Accepted,High,PROD673,In Progress,2012-02-13 07:03:37+00:00,1-669804759
4995,Org line C,Sweden,se,Peter,G160 2nd,E_7,Completed,High,PROD673,Closed,2012-04-01 15:50:09+00:00,1-669804759
4996,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,Accepted,Medium,PROD80,In Progress,2012-02-13 10:04:11+00:00,1-670052598
4997,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,Completed,Medium,PROD80,Closed,2012-02-20 10:40:36+00:00,1-670052598
5010,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,Accepted,Medium,PROD80,In Progress,2012-02-13 12:55:26+00:00,1-671350354
5011,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,Completed,Medium,PROD80,Closed,2012-02-20 10:40:51+00:00,1-671350354
5012,Org line C,Sweden,in,Satish,G271 2nd,E_10,Accepted,Medium,PROD802,In Progress,2012-02-13 11:10:55+00:00,1-671512033
5013,Org line C,Sweden,in,Satish,G271 2nd,E_10,Completed,Medium,PROD802,Closed,2012-02-14 08:31:28+00:00,1-671512033
5014,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD320,In Progress,2012-02-13 15:50:57+00:00,1-671933304
5015,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Accepted,Medium,PROD320,Wait,2012-02-23 08:22:58+00:00,1-671933304
5016,Org line A2,Sweden,se,Lisbeth,A10,A2_5,Completed,Medium,PROD320,Closed,2012-04-16 09:55:25+00:00,1-671933304
5017,Org line C,Sweden,se,Tomas,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress,2012-02-13 12:37:00+00:00,1-672299434
5018,Org line C,Sweden,se,Tomas,G155 3rd,C_4,Accepted,Medium,PROD673,In Progress,2012-02-13 21:43:09+00:00,1-672299434
5019,Org line C,Sweden,se,Tomas,G155 3rd,C_4,Completed,Medium,PROD673,Closed,2012-03-28 07:56:30+00:00,1-672299434
5027,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,Accepted,Medium,PROD93,In Progress,2012-02-13 13:17:55+00:00,1-672647650
5028,Org line A2,Sweden,se,Jörgen,G349 3rd,A2_3,Completed,Medium,PROD93,Closed,2012-02-13 19:27:03+00:00,1-672647650
5029,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Accepted,Medium,PROD831,In Progress,2012-02-13 13:57:35+00:00,1-672740630
5030,Org line A2,Sweden,se,Agneta,U6 2nd,A2_3,Accepted,Medium,PROD831,In Progress,2012-02-13 13:58:23+00:00,1-672740630
